,name,label,description,link
894,AUC_SCHED,Bond Auction Schedule,Bond Auction Schedule,https://www.bankofcanada.ca/valet/groups/AUC_SCHED
895,AUC_BOND_R,Cash Management Repurchase Bonds,Cash Management Repurchase Bonds,https://www.bankofcanada.ca/valet/groups/AUC_BOND_R
896,AUC_BOND_R_RESULTS_DETAILS,Cash Management Repurchase Bonds - Results Details,Cash Management Repurchase Bonds - Results Details,https://www.bankofcanada.ca/valet/groups/AUC_BOND_R_RESULTS_DETAILS
897,AUC_BOND_R_RESULTS_OVERVIEW,Cash Management Repurchase Bonds - Results Overview,Cash Management Repurchase Bonds - Results Overview,https://www.bankofcanada.ca/valet/groups/AUC_BOND_R_RESULTS_OVERVIEW
898,AUC_BOND_R_UPCOMING_DETAILS,Cash Management Repurchase Bonds - Upcoming Details,Cash Management Repurchase Bonds - Upcoming Details,https://www.bankofcanada.ca/valet/groups/AUC_BOND_R_UPCOMING_DETAILS
899,AUC_BOND_R_UPCOMING_OVERVIEW,Cash Management Repurchase Bonds - Upcoming Overview,Cash Management Repurchase Bonds - Upcoming Overview,https://www.bankofcanada.ca/valet/groups/AUC_BOND_R_UPCOMING_OVERVIEW
900,AUC_BOND_S,Bond Switch,Bond Switch,https://www.bankofcanada.ca/valet/groups/AUC_BOND_S
901,AUC_BOND_S_RESULTS_REPLACEMENT,Bond Switch - Results Replacement,Bond Switch - Results Replacement,https://www.bankofcanada.ca/valet/groups/AUC_BOND_S_RESULTS_REPLACEMENT
902,AUC_BOND_S_RESULTS_REPURCHASE,Bond Switch - Results Repurchase,Bond Switch - Results Repurchase,https://www.bankofcanada.ca/valet/groups/AUC_BOND_S_RESULTS_REPURCHASE
903,AUC_BOND_S_UPCOMING_REPLACEMENT,Bond Switch - Upcoming Replacement,Bond Switch - Upcoming Replacement,https://www.bankofcanada.ca/valet/groups/AUC_BOND_S_UPCOMING_REPLACEMENT
904,AUC_BOND_S_UPCOMING_REPURCHASE,Bond Switch - Upcoming Repurchase,Bond Switch - Upcoming Repurchase,https://www.bankofcanada.ca/valet/groups/AUC_BOND_S_UPCOMING_REPURCHASE
905,AUC_BOND,Nominal Bonds,Nominal Bonds,https://www.bankofcanada.ca/valet/groups/AUC_BOND
906,AUC_BOND_RESULTS,Nominal Bonds - Results,Nominal Bonds - Results,https://www.bankofcanada.ca/valet/groups/AUC_BOND_RESULTS
907,AUC_BOND_UPCOMING_DETAILS,Nominal Bonds - Upcoming Details,Nominal Bonds - Upcoming Details,https://www.bankofcanada.ca/valet/groups/AUC_BOND_UPCOMING_DETAILS
908,AUC_BOND_UPCOMING_OVERVIEW,Nominal Bonds - Upcoming Overview,Nominal Bonds - Upcoming Overview,https://www.bankofcanada.ca/valet/groups/AUC_BOND_UPCOMING_OVERVIEW
909,AUC_BOND_U,Ultra Long Bonds,Ultra Long Bonds,https://www.bankofcanada.ca/valet/groups/AUC_BOND_U
910,AUC_BOND_U_RESULTS,Bonds - Ultra Long - Results,Bonds - Ultra Long - Results,https://www.bankofcanada.ca/valet/groups/AUC_BOND_U_RESULTS
911,AUC_BOND_U_UPCOMING_DETAILS,Ultra Long Bonds - Upcoming Details,Ultra Long Bonds - Upcoming Details,https://www.bankofcanada.ca/valet/groups/AUC_BOND_U_UPCOMING_DETAILS
912,AUC_BOND_U_UPCOMING_OVERVIEW,Ultra Long Bonds - Upcoming Overview,Ultra Long Bonds - Upcoming Overview,https://www.bankofcanada.ca/valet/groups/AUC_BOND_U_UPCOMING_OVERVIEW
913,AUC_BOND_RR,Real Return Bonds,Real Return Bonds,https://www.bankofcanada.ca/valet/groups/AUC_BOND_RR
914,AUC_BOND_RR_RESULTS,Bonds - Real Return Results,Bonds - Real Return Results,https://www.bankofcanada.ca/valet/groups/AUC_BOND_RR_RESULTS
915,AUC_BOND_RR_UPCOMING_DETAILS,Real Return Bonds - Upcoming,Real Return Bonds - Upcoming,https://www.bankofcanada.ca/valet/groups/AUC_BOND_RR_UPCOMING_DETAILS
916,AUC_BOND_RR_UPCOMING_OVERVIEW,Real Return Bonds - Overview,Real Return Bonds - Overview,https://www.bankofcanada.ca/valet/groups/AUC_BOND_RR_UPCOMING_OVERVIEW
917,AUC_TBILL_C,Cash Management Bills,Cash Management Bills,https://www.bankofcanada.ca/valet/groups/AUC_TBILL_C
918,AUC_TBILL_C_RESULTS_DETAILS,Cash Management Bills - Result Details,Cash Management Bills - Result Details,https://www.bankofcanada.ca/valet/groups/AUC_TBILL_C_RESULTS_DETAILS
919,AUC_TBILL_C_UPCOMING_DETAILS,Cash Management Bills - Upcoming Details,Cash Management Bills - Upcoming Details,https://www.bankofcanada.ca/valet/groups/AUC_TBILL_C_UPCOMING_DETAILS
920,AUC_TBILL_C_UPCOMING_OVERVIEW,Cash Management Bills - Upcoming Overview,Cash Management Bills - Upcoming Overview,https://www.bankofcanada.ca/valet/groups/AUC_TBILL_C_UPCOMING_OVERVIEW
921,AUC_TBILL,Treasury Bills,Treasury Bills,https://www.bankofcanada.ca/valet/groups/AUC_TBILL
922,AUC_TBILL_RESULTS,Treasury Bills - Results,Treasury Bills - Results,https://www.bankofcanada.ca/valet/groups/AUC_TBILL_RESULTS
923,AUC_TBILL_UPCOMING_DETAILS,Treasury Bills - Upcoming Details,Treasury Bills - Upcoming Details,https://www.bankofcanada.ca/valet/groups/AUC_TBILL_UPCOMING_DETAILS
924,AUC_TBILL_UPCOMING_OVERVIEW,Treasury Bills - Upcoming Overview,Treasury Bills - Upcoming Overview,https://www.bankofcanada.ca/valet/groups/AUC_TBILL_UPCOMING_OVERVIEW
925,QFR_ANNUALLY,Annual Report,Annual Report,https://www.bankofcanada.ca/valet/groups/QFR_ANNUALLY
926,QFR_ANNUALLY_C1,Outstanding   domestic marketable debt rose sharply starting in March 2021,"Bank of Canada, Department of Finance Canada and Statistics Canada",https://www.bankofcanada.ca/valet/groups/QFR_ANNUALLY_C1
927,PUBLICSURVEY_AWARENESS,Awareness,Respondents who correctly identified the Bank’s responsibilities,https://www.bankofcanada.ca/valet/groups/PUBLICSURVEY_AWARENESS
928,PUBLICSURVEY_SAFETY,Safety and stability,Respondents who agreed with these statements,https://www.bankofcanada.ca/valet/groups/PUBLICSURVEY_SAFETY
929,PUBLICSURVEY_TRUST_ECONOMY,Trust – Successful management of the economy,Levels of trust in the Bank to contribute to successful management of the economy,https://www.bankofcanada.ca/valet/groups/PUBLICSURVEY_TRUST_ECONOMY
930,PUBLICSURVEY_TRUST_FINANCIALSYSTEM,Trust – Ensure financial system works well,Levels of trust in the Bank to ensure financial system works well,https://www.bankofcanada.ca/valet/groups/PUBLICSURVEY_TRUST_FINANCIALSYSTEM
931,PUBLICSURVEY_TRUST_INFLATION,Trust – Maintain low and stable inflation,Levels of trust in the Bank to maintain low and stable inflation,https://www.bankofcanada.ca/valet/groups/PUBLICSURVEY_TRUST_INFLATION
932,PUBLICSURVEY_TRUST_OVERALL,Trust – Overall,Levels of trust in the Bank as an institution,https://www.bankofcanada.ca/valet/groups/PUBLICSURVEY_TRUST_OVERALL
933,PUBLICSURVEY_UNDERSTANDING,Understanding,Understanding,https://www.bankofcanada.ca/valet/groups/PUBLICSURVEY_UNDERSTANDING
934,J2_QUARTERLY,Chartered banks: Home equity lines of credit (HELOCs),Quarter-end data on chartered bank Home Equity Lines of Credit (HELOCs) and related products for residential secured lending whose properties are located in Canada (excluding business loans).,https://www.bankofcanada.ca/valet/groups/J2_QUARTERLY
935,J2_HELOC_OUTSIDE_OF_COMBINED,HELOCs outside of combined loan plans,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/J2_HELOC_OUTSIDE_OF_COMBINED
936,J2_HELOC_MORTGAGE_COMBINED,Combined mortgage-HELOC loan plans,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/J2_HELOC_MORTGAGE_COMBINED
937,J2_HELOCS_UTILIZATION,HELOCs and HELOC components of combined mortgage-HELOC loan plans utilization rates,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/J2_HELOCS_UTILIZATION
938,J2_RESIDENTIAL_SECURED_LENDING,Residential secured lending,"Quarter-end, Millions of dollars",https://www.bankofcanada.ca/valet/groups/J2_RESIDENTIAL_SECURED_LENDING
939,BOSBG_2022Q1,BOS 2022 Q1 -- Backgrounder,Backgrounder on the Business Outlook Survey question on firms’ average expected wage increase,https://www.bankofcanada.ca/valet/groups/BOSBG_2022Q1
940,BOSBG_2022Q1_C1,Average expected wage increase and other measures of wage growth,"What do you expect your average wage increase to be next year? (year-over-year percentage change)

LFS is Statistics Canada’s Labour Force Survey.",https://www.bankofcanada.ca/valet/groups/BOSBG_2022Q1_C1
941,CES_2022Q1_C2,Supply chain issues is the main factor affecting ability to control inflation.,Which factor has  affected authorities’ ability to control inflation the most in Canada?,https://www.bankofcanada.ca/valet/groups/CES_2022Q1_C2
942,CES_2022Q1_C3,Most Canadians expect supply chain issues to last at least 1-2 years,"When do you expect that this issue will stop affecting inflation? share of respondents, percent",https://www.bankofcanada.ca/valet/groups/CES_2022Q1_C3
943,CES_2022Q1_C5,Wages of majority of workers were adjusted at arate below inflation,What was your wage adjustment? (share of respondents who experienced a wage adjustment recently),https://www.bankofcanada.ca/valet/groups/CES_2022Q1_C5
944,CES_2022Q1_C6,Many workers are not satisfied with their wage gains.,"Considering the current economic situation, how satisfied are you with your recent wage adjustment? (share of respondents)",https://www.bankofcanada.ca/valet/groups/CES_2022Q1_C6
945,CES_2022Q1_C7,Wage expectations are higher among those with a greater ability to negotiate,By about what percent have your earnings increased over the past 12 months? By about what percent do you expect your earnings to have increased (decreased) in the next 12 months? (interpolated median),https://www.bankofcanada.ca/valet/groups/CES_2022Q1_C7
946,CES_2022Q1_C9,Interest rate increases are likely to dampen spending.,"Over the next 12 months, by what percent do you expect your total household spending to increase (decrease)?",https://www.bankofcanada.ca/valet/groups/CES_2022Q1_C9
947,CES_2022Q1_C10,It is becoming harder for some people to make their debt payments.,"What do you think is the percent chance that, over the next 3 months, you will NOT be able to make one of your debt payments (that is, the minimum required payments on credit and retail cards, auto loans, student loans, mortgages, or any other debt you may have)? (interpolated median)",https://www.bankofcanada.ca/valet/groups/CES_2022Q1_C10
948,CSCE_2022Q1,Canadian Survey of Consumer Expectations,Canadian Survey of Consumer Expectations,https://www.bankofcanada.ca/valet/groups/CSCE_2022Q1
949,BOS_2022Q1_C1,Many businesses anticipate the Russian invasion of Ukraine will increase their input costs,"What areas of your business do you expect to be impacted by the conflict in Ukraine? Count of firms (among the 77 of 152 firms that expect to be affected)

“Net” is the number of firms expecting an increase minus the number expecting a decrease. Results are from the Bank of Canada’s Business Leaders’ Pulse survey. The online survey took place from March 4 to March 10, 2022, and included 152 firms.

Bank of Canada",https://www.bankofcanada.ca/valet/groups/BOS_2022Q1_C1
950,BOS_2022Q1_C2,The BOS indicator continues to be elevated as capacity pressures remain widespread,"Standardized units

The BOS indicator is a summary measure of the main survey questions that gauges overall business sentiment",https://www.bankofcanada.ca/valet/groups/BOS_2022Q1_C2
951,BOS_2022Q1_C7,Most businesses see wages rising at a faster rate,"Wages (balance of opinion*): Over the next 12 months, are increases in labour costs (wages per hour) expected to be higher, lower or about the same rate as over the past 12 months? Average expected wage increase (year-over-year percentage change): What do you expect your average wage increase to be next year?

* Percentage of firms expecting higher labour cost increases minus the percentage expecting lower labour cost increases",https://www.bankofcanada.ca/valet/groups/BOS_2022Q1_C7
952,BOS_2022Q1_C9,Cost pressures continue to affect firms’ expectations of output prices,"Sources of pressure on output price growth, net number of firms*

* Number of firms citing upward pressure on output prices minus the number citing downward pressure
† Average net number of firms for each category, 2014Q2 to 2022Q1",https://www.bankofcanada.ca/valet/groups/BOS_2022Q1_C9
953,BOS_2022Q1_C11,Most businesses anticipate inflation will be near 2% in three years,How long do you expect inflation to remain substantially above 2%? (percentage of those respondents expecting inflation to average above 2% over the next two years),https://www.bankofcanada.ca/valet/groups/BOS_2022Q1_C11
954,BOS_2022Q1,Business Outlook Survey,"A summary of interviews conducted by the Bank's regional offices with the senior management of about 100 firms, selected in accordance with the composition of Canada's gross domestic product.
The survey's purpose is to gather the perspectives of these businesses on topics of interest to the Bank of Canada (such as demand and capacity pressures) and their forward-looking views on economic activity.",https://www.bankofcanada.ca/valet/groups/BOS_2022Q1
955,SAN_ALIS20220204,Resilience of bank liquidity metrics in the presence of CBDC,Resilience of bank liquidity metrics in the presence of CBDC,https://www.bankofcanada.ca/valet/groups/SAN_ALIS20220204
956,SAN_ALIS20220204_C1,"While mid-size banks are more reliant on deposit funding than large banks, they tend to have relatively fewer deposits that would compete directly with CBDC","Retail deposits as a share of liabilities & equity, using LCR buckets",https://www.bankofcanada.ca/valet/groups/SAN_ALIS20220204_C1
957,SAN_ALIS20220204_C2A,Canadian banks maintain large liquidity buffers over their minimum liquidity requirements,Weighted average LCR and share of net cash outflows from chequing and savings deposits of the Big Six and mid-size banks without CBDC (January 2020),https://www.bankofcanada.ca/valet/groups/SAN_ALIS20220204_C2A
958,SAN_ALIS20220204_C2B,Canadian banks maintain large liquidity buffers over their minimum liquidity requirements,Weighted average NSFR and share of ASF from chequing and savings deposits of the Big Six without CBDC (January 2020),https://www.bankofcanada.ca/valet/groups/SAN_ALIS20220204_C2B
959,SAN_ALIS20220204_C3,Big Six banks could still withstand a short-term stress event after the introduction of CBDC,LCR distance above 100% threshold for Big Six banks¬ on average (in percentage points),https://www.bankofcanada.ca/valet/groups/SAN_ALIS20220204_C3
960,SAN_ALIS20220204_C4,Most mid-size banks could withstand the shock of CBDC from an LCR perspective,LCR distance above 100% threshold for mid-size banks (in percentage points),https://www.bankofcanada.ca/valet/groups/SAN_ALIS20220204_C4
961,SAN_ALIS20220204_C5,Big Six banks maintain healthy funding profiles following the issuance of CBDC,NSFR distance above 100% threshold for Big Six banks (in percentage points),https://www.bankofcanada.ca/valet/groups/SAN_ALIS20220204_C5
962,SAN_MAYU20220414,How well can large banks in Canada withstand a severe economic downturn?,How well can large banks in Canada withstand a severe economic downturn?,https://www.bankofcanada.ca/valet/groups/SAN_MAYU20220414
963,SAN_MAYU20220414_C1,Weak demand for credit eventually leads to lower outstanding balances across all loan categories,"Index: 2020Q4 = 100

Source: Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_MAYU20220414_C1
964,SAN_MAYU20220414_C2,Estimated credit loss rates in the risk scenario are higher than observed during previous major downturns,"Three-year cumulative provision for credit losses as a percentage of initial loan balances, by product lines

Credit losses were realized between 1993Q3 and 1994Q2

Sources: Regulatory filings of Canadian banks and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_MAYU20220414_C2
965,SAN_MAYU20220414_C3,"In the risk scenario, capital ratios breach the capital conservation buffer but remain above the regulatory minimum","Common equity Tier 1 (CET1) capital as a share of risk-weighted assets

The yellow horizontal line reflects the domestic stability buffer level that was effective in 2020Q4 and the level assumed in our risk scenarios. The capital conservation buffer includes the additional surcharge for domestic systemically important banks.

Source: Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_MAYU20220414_C3
966,SAN_MAYU20220414_C4,The decline in the common equity Tier 1 capital ratio in the risk scenario is primarily due to higher credit losses,"Decomposition of the decline in the aggregate CET1 capital ratio between 2020Q4 and 2023Q4

Source: Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_MAYU20220414_C4
967,FSS_2022SPRING,Financial System Survey highlights—Spring 2022,Financial System Survey highlights—Spring 2022,https://www.bankofcanada.ca/valet/groups/FSS_2022SPRING
968,FSS_2022SPRING_C2,Confidence in the Canadian financial system’s ability to withstand a large shock,"Note: Confidence index weights: not at all confident: 0 points; not very confident: 1 point; fairly confident: 2 points; very confident: 3 points; completely confident: 4 points. Confidence index shown on right scale. There was no Financial System Survey in spring 2020 due to the COVID-19 pandemic.

Source: Bank of Canada",https://www.bankofcanada.ca/valet/groups/FSS_2022SPRING_C2
969,FSS_2022SPRING_C3,Top risks to your organization,"Note: Risk index weights: 1st choice: 3 points; 2nd choice: 2 points; 3rd choice: 1 point.

Source: Bank of Canada",https://www.bankofcanada.ca/valet/groups/FSS_2022SPRING_C3
970,FSS_2022SPRING_C4,Monetary policy normalization scenario that would result in the most severe negative impact for your organization,"Note: “Others” includes credit rating agencies, credit unions, exchanges and clearing houses, finance/trust companies and public institutions. For the spring 2022 Financial System Survey, “banks” includes “broker-dealers.”

Source: Bank of Canada",https://www.bankofcanada.ca/valet/groups/FSS_2022SPRING_C4
971,FSS_2022SPRING_C6,Expected change in strategy one quarter after an unexpected monetary policy normalization scenario,,https://www.bankofcanada.ca/valet/groups/FSS_2022SPRING_C6
972,FSS_2022SPRING_C1,Short- and medium-term risk of a shock that could impair the Canadian financial system,"Note: Risk index weights: not at all likely: 0 points; slightly likely: 1 point; somewhat likely: 2 points; moderately likely: 3 points; extremely likely: 4 points. Risk index shown on right scale. This question was added to the survey in autumn 2021.

Source: Bank of Canada",https://www.bankofcanada.ca/valet/groups/FSS_2022SPRING_C1
973,FSS_2022SPRING_C5,Expected change in market variables one quarter after unexpected monetary policy normalization scenarios,,https://www.bankofcanada.ca/valet/groups/FSS_2022SPRING_C5
974,FSS_2022SPRING_C5A,Expected change in market variables one quarter after unexpected monetary policy normalization scenarios,,https://www.bankofcanada.ca/valet/groups/FSS_2022SPRING_C5A
975,FSR_2022,FSR 2022,FSR 2022,https://www.bankofcanada.ca/valet/groups/FSR_2022
976,FSR_2022_C1,Yields on sovereign bonds have risen significantly due to expectations of tighter monetary policy,"Five-year sovereign bond yields

Bloomberg Finance L.P.",https://www.bankofcanada.ca/valet/groups/FSR_2022_C1
977,FSR_2022_C2,Volatility has increased in many asset classes,"The Merrill Lynch Option Volatility Estimate (MOVE) is a weighted index of implied volatility on 1-month Treasury options and reflects near-term bond market sentiment. The VIX volatility index is derived from options on the S&P 500 index and reflects near-term equity market sentiment.

Bloomberg Finance L.P.",https://www.bankofcanada.ca/valet/groups/FSR_2022_C2
978,FSR_2022_C3,"Household net worth has increased by about $230,000 on average since the pandemic began, largely reflecting higher house prices","Contribution to the change in household net worth since the start of the pandemic, average per household

Statistics Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C3
979,FSR_2022_C4,"Simulations suggest that households of all levels of indebtedness have increased their liquidity buffers, but highly indebted households have done so the least","Median number of months of liquid assets as a share of household expenditures, by debt-to-income group

Values for 2021 were estimated using the new version of the Household Risk Assessment Model. Numbers in parentheses below the labels for each debt-to-income group are the estimated share of indebted households in each group in 2021.

Statistics Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C4
980,FSR_2022_C5,An increasing share of households are stretching financially to purchase a house,"Share of low-ratio mortgage originations with specific vulnerability characteristics

Data include purchases and refinancing originated by federally regulated financial institutions. Low-ratio mortgages have a loan-to-value ratio of 80% or less.

Regulatory filings of Canadian banks and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C5
981,FSR_2022_C6,The share of highly indebted households in 2021 is on track to surpass pre-pandemic highs,"Share of indebted households with a debt-to-income ratio greater than 350%

Indebted households represented 62% of all households in 2019.

Statistics Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C6
982,FSR_2022_C7,The resale market has softened in 2022 but remains tight,"Seasonally adjusted at annualized rates

Canadian Real Estate Association",https://www.bankofcanada.ca/valet/groups/FSR_2022_C7
983,FSR_2022_C9,Strong growth in debt and house prices since 2020 increases downside risk to GDP growth in 2023,"Contributions to the forecast of the 5th percentile of real GDP growth (year-over-year percentage change)

Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C9
984,FSR_2022_C10,Elevated house prices and household debt increase the probability of a decline in GDP over the medium term,"Density of year-over-year percentage change in real GDP growth in 2024Q1

Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C10
985,FSR_2022_C11,The share of publicly listed businesses at risk has declined substantially since the start of the pandemic,"Shares of all publicly listed businesses with both interest coverage ratio below 1 and current ratio below 1

FactSet and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C11
986,FSR_2022_C12,Publicly listed businesses finance their debt using mostly long-dated fixed-rate bonds,"Composition of debt financing of publicly listed businesses, by type of product and maturity schedule, 2021Q3

FactSet and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C12
987,FSR_2022_C13,Issuance of high-yield bonds by Canadian businesses has slowed in 2022,"Nominal value of high-yield corporate bonds issued by Canadian firms, by industry

Values for 2022 are based on observed levels of issuance until April 18 and annualized for the remainder of the year.

Bloomberg Finance L.P. and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C13
988,FSR_2022_C14,Respondents to the Financial System Survey remain concerned about the possibility of cyber incidents affecting their organization,"Share of respondents to the Bank’s Financial System Survey that identified cyber incidents as one of the top three risks for their organizations

There was no Financial System Survey in spring 2020 due to the COVID-19 pandemic

Bank of Canada",https://www.bankofcanada.ca/valet/groups/FSR_2022_C14
989,FSR_2022_C15,Cryptoasset markets have grown rapidly since 2020,"Global market capitalization of cryptoassets

CoinMarketCap",https://www.bankofcanada.ca/valet/groups/FSR_2022_C15
990,FSR_2022_C16,"Faced with a severe and prolonged recession, Canadian banks would likely suffer significant financial losses but maintain capital ratios above the regulatory minimum","Common equity Tier 1 (CET1) capital as a share of risk-weighted assets

* The yellow horizontal line reflects the domestic stability buffer level that was effective in 2020Q4.
† The capital conservation buffer includes an additional 1% surcharge for domestic systematically important banks.

Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C16
991,FSR_2022_C17,The confidence of market participants in the resilience of the Canadian financial system has improved over the past year,"Results are in response to the Financial System Survey question: ""How confident are you in the Canadian financial system's ability to withstand a large shock?"" Confidence index weights: not at all confident: 0 points; not very confident: 1 point; fairly confident: 2 points; very confident: 3 points; completely confident: 4 points. There was no Financial System Survey in spring 2020 due to the COVID-19 pandemic.

Bank of Canada",https://www.bankofcanada.ca/valet/groups/FSR_2022_C17
992,FSR_2022_C18,"According to market participants, risks to the financial system have increased relative to autumn 2021","Results are in response to the Financial System Survey question: ""What is the likelihood that a large shock with the potential to severely impair the functioning of the Canadian financial system will occur in the short term and medium term.",https://www.bankofcanada.ca/valet/groups/FSR_2022_C18
993,FSR_2022_C1A,Mortgage rates have increased considerably so far in 2022,"Interest rates, daily data

Lender Spotlight and Bank of Canada",https://www.bankofcanada.ca/valet/groups/FSR_2022_C1A
994,FSR_2022_C1B,"About one-third of households have a mortgage, the majority of which have a fixed rate","Distribution of households by mortgage characteristics, 2021Q4

The living and mortgage arrangements of “All households” are based on the primary residence of households in the 2019 Survey of Financial Security from Statistics Canada.

Statistics Canada, regulatory filiings of Canadian banks and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C1B
995,FSR_2022_C2B,Equity extraction among investors has risen since the start of the pandemic,"Share and median amount of equity extracted by mortgaged investors from their properties

These investors have taken out at least $5,000 in equity in the three months before they purchased an investment property.

TransUnion, regulatory filings of Canadian banks and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C2B
996,FSR_2022_C3A,"Firms issuing high-yield bonds also use equity, bank loans and lines of credit","Financing sources for firms issuing high-yield debt as a share of longer-term funding

FactSet, Refinitiv and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C3A
997,FSR_2022_C3B,Most high-yield bonds issued by Canadian publicly listed businesses will not mature for four years,"Maturity schedule of high-yield bonds

FactSet, Refinitiv and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C3B
998,FSR_2022_C4A,The Bank’s quantitative easing program put upward pressure on the liquidity coverage ratio of major Canadians banks,"Total liquidity coverage ratio across Canada’s Big Six banks

The liquidity coverage ratio is defined as the ratio of high-quality liquid assets to total net cash outflows over the next 30 calendar days. Canada’s Big Six banks are federally regulated financial institutions that have been designated as systemically important to the Canadian financial system by the Office of the Superintendent of Financial Institutions. Canada’s six major banks are the Royal Bank of Canada, Toronto Dominion Bank, Bank of Nova Scotia, Bank of Montreal, Canadian Imperial Bank of Commerce and National Bank of Canada.

Big Six banks’ public quarterly financial statements",https://www.bankofcanada.ca/valet/groups/FSR_2022_C4A
999,FSR_2022_C2A,The share of home purchases by investors increased in 2021,"Share of mortgaged home purchases by investors

Regulatory filings of Canadian banks, TransUnion and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSR_2022_C2A
1000,ORR_FIX,Overnight Reverse Repo (ORR),Overnight Reverse Repo (ORR),https://www.bankofcanada.ca/valet/groups/ORR_FIX
1001,SAN_MORE20220509,A geographical analysis of the housing price boom during the pandemic,A geographical analysis of the housing price boom during the pandemic,https://www.bankofcanada.ca/valet/groups/SAN_MORE20220509
1002,SAN_MORE20220509_C1,House prices have increased more in suburbs than downtown,"Average increase in house prices between 2019 and 2021, by distance from the downtown area of Canada’s major census metropolitan areas (CMAs)

Teranet–National Bank  and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_MORE20220509_C1
1003,SAN_MORE20220509_C2,The closing of the price gap for houses in the suburbs and downtown gained momentum during the pandemic,Teranet–National Bank  and Bank of Canada calculations,https://www.bankofcanada.ca/valet/groups/SAN_MORE20220509_C2
1004,SAN_MORE20220509_C3,The premium associated with living close to downtown fell considerably during the pandemic,"Estimated house-price discount relative to the city centre of major census metropolitan areas (kilometre 0), by distance from city centre

Teranet–National Bank  and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_MORE20220509_C3
1005,GREEN_BOND,Green Bonds,Green Bonds,https://www.bankofcanada.ca/valet/groups/GREEN_BOND
1006,SAN_CHEN20220509,Potential netting benefits from expanded central clearing in Canada’s fixed-income market,Potential netting benefits from expanded central clearing in Canada’s fixed-income market,https://www.bankofcanada.ca/valet/groups/SAN_CHEN20220509
1007,SAN_CHEN20220509_C2,Balance sheet netting benefits are substantially lower for public pension funds,"Bank of Canada, MTRS",https://www.bankofcanada.ca/valet/groups/SAN_CHEN20220509_C2
1008,SAN_CHEN20220509_C1,Dealers may experience material balance sheet netting benefits,"Bank of Canada, MTRS",https://www.bankofcanada.ca/valet/groups/SAN_CHEN20220509_C1
1009,BOS_2022Q2_C1,The BOS indicator remains elevated,,https://www.bankofcanada.ca/valet/groups/BOS_2022Q2_C1
1010,BOS_2022Q2_C3,Reports of labour-related constraints and supply chain bottlenecks remain widespread,"What would be the most important obstacles or bottlenecks to being able to meet an unexpected increase in demand?*

Mentions of a fully utilized labour force and an inability to find suitable new labour at the current wage are counted as labour bottlenecks. Mentions of raw material constraints, transportation difficulties and logistics issues are counted as supply chain bottlenecks. Firms could select more than one response.",https://www.bankofcanada.ca/valet/groups/BOS_2022Q2_C3
1011,BOS_2022Q2_C4,"In response to supply chain issues, firms are reconfiguring their supply chains and carrying more inventory",If firm reports capacity pressures due to supply chain issues: What are you doing differently because of these difficulties?,https://www.bankofcanada.ca/valet/groups/BOS_2022Q2_C4
1012,BOS_2022Q2_C7,Businesses see wages rising at a faster rate,"Wages (balance of opinion*): Over the next 12 months, are increases in labour costs (wages per hour) expected to be higher, lower or about the same rate as over the past 12 months? Average expected wage increase (year-over-year percentage change): What do you expect your average wage increase to be next year?

Percentage of firms expecting higher labour cost increases minus the percentage expecting lower labour cost increases",https://www.bankofcanada.ca/valet/groups/BOS_2022Q2_C7
1013,BOS_2022Q2_C8,Inflation-related pressures—particularly the rising cost of living—are viewed as an important source of wage growth,Drivers of wage growth,https://www.bankofcanada.ca/valet/groups/BOS_2022Q2_C8
